user,review,rating
Firo Cute,"Rata2 permainan min 85cm - max 135/140cm.
Trs klo mau naik wahana sama anak gak bisa,karna anak gak mau klo gak ditemani ortu naik..fiuhh 100rb melayang.. …",1
Budi Krisnandi saputro,"Banyak wahana yg gak siap atau perbaikan.
kurang memuaskan sih,",4
Melinda Puspitasari,Jawa timu park 1 adalah tempat rekreasi favoritku dan nggak ada bosannya. Pengen kesini dan ke sini lagi. Wahana ektrim + tempat edukasi. Cocok buat rekreasi keluarga atau rombongan sekolah. Cocok untuk semua usia.,5
Moch Rio Maulana Rio,Sangat menyenangkan harga tiket juga murah mungkin karena pandemi,5
Novan Hape Saja,Rekreasi yg menyenangkan di jatim park...  Banyak wahana yg amazing...,5
Rezza Aulya,"tolong dong karyawan yg bagian bom - bom car ditegur, terutama yang rambut pendek. judes bgt gila. orang kita disitu jg bayar, bukan pake uangnya dia 😏. apalagi diawal jg kita ga di breafing mainnya gmn, rules nya apa aja. bikin liburan badmood aja. …",2
sylfin sylfin,Wahana belajar dan rekreasi yang cocok untuk edukasi anak anak sekaligus tempat yang bagus buat rekreasi se keluarga,5
Aisyah Delima,"walaupun weekday tetap ramai sekali, jadi ada antrian di tiap wahana. terus harap diberi tempat penitipan barang, karena loker yg dekat kolam renang kecil banget.",5
Ajik Rohmansyah,"Tempatnyaa asik sihh kalo buat seru""an sama temen"". Dan kalo mau carii wahana yg ektrem ada disini jugaa. Seru pokoknyaa..",5
Arie Pangesti Aji,"Wisata lengkap mulai dari sejarah, budaya, sains, wahana permainan, kolam renang, dll. Makin menarik dengan wahana baru di dekat klub bunga.",5
Idiar Eko Pradito,"Tempatnya bagus, enak buat liburan keluarga. Lumayan lho ada potongan 30% kalo weekday. Banyak wahana yang bisa dicoba. Banyak alat alat buat edukasi anak-anak juga. Pokoknya lengkap. Terakhir kita bakalan lewat kaya pasar souvenir gitu, itung itung buat cinderamata keluarga di rumah 🤭 …",5
Dion Jose,Kecewa banget di hari minggu banyak wahana yg seru2 tutup,1
daviq muklison,"Sekedar saran kalau wahana sudah tidak beroperasi jangan menjual tiket kasian yg datang di atas jam 13:00 ingin naik wahana tapi sudah tidak ada yg beroperasi,,seharusnya jangan menjual tiket jika wahana sudah tidak beroperasi,,sehingga …",3
Doni Heriyanto,"Jatim park 1 cukup nyaman karena di lokasi pegunungan jadi cuaca nya walau matahari cetar tetap adem, nyaman, seru.",5
Endang Susilowati,"Tempat wisata di Batu Malang sangat bagus lengkap, cocok untuk rombongan maupun pribadi, tiket 120 ribu..
Wahananya lengkap...puas deh",5
SemangArt,"Edukasi yang dikemas kreatif dan mengasyikkan ditambah wahana yang seru dan menegangkan membuat adrenalin terpacu untuk mencoba semuanya
Minusnya sih beberapa PC di pengenalan budaya tidak berfungsi dengan baik, dan musholla agak jauh, but all of baguss",4
nazila tour,"Rekomendit bangett buat rekreasi kluarga maupun rombongan,Monggo yg mau umroh bersama zulfana tour",2
KF Motor,Azyik buat di jadikan tempat wisata..rekomended pokoknya...tapi air di toilet ada sebagian besar yang mati,4
jaran kencax,"Datang pas musim hujan, wahana permainan banyak yg nggak jalan... rugi tenaga dan uang. Harusnya kalo pas hujan, dikasih diskon tiket masuknya",4
Irwan Ghele,"Jatim Park 1, mantapp.. cocok utk keluarga, menambah ilmu pengetahuan.. krn ada arena sains 😊😉 …",5
Mala 1234,"Tmptnya nyuwaman aseliii, pelayanannya ruwamah polll aksesorisnya lengkap recom dehh uda langganan dr 2021 sampek sekarangg🥰🥰🥰 …",5
putri Amanda sari,Seru untuk refreshing banyak wahana dan bisa berenang,5
nur fuad,Cocok kalo bawa anak2,5
Inur Harijaty,"Sehari gak cukup wooy buat nyelesaiin wahana yg ada..
Mantaap",5
Dark Chocolate,"Mau memompa adrenaline? Cobain semua wahana serunya😍 Wisata edukatif dgn berbagai wahana menarik. Jadi selain bersenang senang, kalian jg bisa belajar banyak hal. Klo ke JP1 jgn lupa sekalian mampir ke The Bagong Adventure Museum Tubuh, disini kalian bisa mengetahui banyak hal mengenai organ tubuh. Selamat berlibur🎡 …",4
Imam Wahyudi,"Walau sering berkunjung ke tempat ini tiap liburan, masih ada keinginan bila tidak mampir lagi Krn wahananya mantul tennan...",5
Ita Zulaeha,"Lokasi oke dan menarik. Terutama utk pengetahuan anak2 , dipintu masuk ada gong besar buanget. Katanya kl kita bisa kesempatan pukul gongnya. Rezeki bisa ngalir. Apabener kl kita ngak usaha yaa😆. Ada juga wahana utk melihat dalam tubuh …",5
Ali Muzakki,Tempatnya sungguh bagus dan sangat indah tp saran buat saya tempat yg cantik usahakan buat foto-foto,5
Aly Sammar Khan,.tmpat nya bgus udah 2x dtang ksna tp pas trakhir tmpat nya kurang d prhatikan.,5
Fredianto Nugroho,Tempat penuh wahana buat bermain dan menambah pengetahuan (bagi yang baca),4
FNA Programs,"salah satu wisata rekreasi andalan kota batu yang sukses menggaet para wisatawan kota maupun luar kota, karena suksesnya juga telah dibangun Jatim Park 2 juga jatimpark 3 yang letaknya juga tidak jauh dari Jatim Park 1. Jatim Park ini …",5
Gendis Pertiwi,"bagus tempatnya, tapi rumah hantu nya di bikin serem lagi",5
Cristianti Putri,"Yang suka game menantang adrenalin atau yang selloww semua ada di sini. Di jamin mau sama teman, sahabat, keluarga, pacar, atau selingkuhan 🤭 kalian pasti happy …",5
Ragil Arawinda,"terakhir kali kesini 6 tahun lalu (lama sekali) terus kesini lagi ttp excited ehehehe cuma nyoba beberapa permainan soalnya kok merasa terlalu menyeramkan 😂 nyoba 3 jenis roller coaster, roller coaster pertama lupa namanya tapi roller …",5
Lady Scorpio,Jenis permainan bertambah untuk anak-anak jadi lebih menikmati wahana,5
a as,"Saya Hanya menjelaskan tentang safety Sabuk yg tidak dipasangkan ke ponakan saya,jawaban pegawai permainan sangat tidak mengenakan hati",1
asmaul mufidah,"Lengkap bgt dengan wahana extrem, kolam renang, museum2..",5
Ega Putri Yuniyanto,"Tempatnya sangat luas, banyak permainan mulai dari usia tk - dewasa
Permainan yang santai dan memacu adrenalin",5
zezen arieff,Tempatnya asyik banget... cocok buat liburan..hight class,5
Ulinatul Asfiyah,"Seruuuu banyak wahana. Ada edukasi juga di bagian awal. Oh iya ada singa putih juga, gemas.",5
ronggo lawe,Ramai dan tambah banyak wahananya.. sayang sekali saat kesana beberapa wahana masih perbaikan.,5
Elma Holmes,"Juaranya jatim untuk menaiki wahana"". Suka banget disini. Beberapa ada wahana baru. Ada beberapa wahana yg menurut saya perlu perawatan lebih contoh di keraton hantu dan himalaya coaster. Museum bagongnya sekarang mantep polll. Lengkap sih …",5
Riska Widia,"Tempat rekreasi sepanjang masa adalah jatimpark 1. Gak pernah ada bosannya. Tiket masuk kalau weekday 85rb, kalau weekend 100rb",5
Ludy Claudia,"tempat wisata edukasi, bisa belajar banyak hal, cocok untuk, pelajar, remaja dan dewasa,  dan tentunya banyak wahana menantang adrenalin. namun disarankan jangan datang waktu angin sedang kencang karena ada beberapa wahana yang tidak beroperasi",5
Kikik Padma,Tempat yang seru untuk kalian yang suka liburan dengan wahana permainan yang beragam,4
unromanticromeo,Jatim Park 1 berisi wahana pengetahuan dan wahana xtream yang menguji nyali. Ada pula kolam tenang khusus dewasa dan anak-anak.,4
Devika Anggarenny,"untuk yang di wahana tubuh saya sangat kecewa dan merasa seperti diremehkan saat masuk di bagian kulit ada cewek yang jaga stan buat pemeriksaan jenis kulit, saat bapak saya menanyakan ""ini alat untuk apa ya mbak"" mbak nya jawab dengan nada …",1
Riffani Danur,Puas dengan wahana yang ada di jp 1. Wahana rata2 menantang adrenalin. Harga masih terjangkau. Untuk food court sudah lebih bagus dan enak dari pada awal tahun 2019. Perjuangkan ya,5
Silvia Rosadi,"liburan seruuu banyak banget wahananya, dr mulai edukasi sampe permainan2 yg picu adrenalin 😆. taman di desain sehingga kita gakan lewatin 1pun wahana jadii ikutin jalan aja terooos jgn sampe ada yg kelewat 😆 …",5
Renny Mertha,"Saya baru kemarin berkunjung ke Jatim park 1, masuk ke museum petugas disana tidak ramah, tidak ada senyum terhadap pengunjung. Terutama di bagian kulit, pada saat kita mau mencoba alat untuk pengecekan jenis kulit, saya bertanya gimana …",1
Ibra Prikusuma Dandi,"sekali aja kesini, ga mau balik lagi!! pas hujan ga ada ganti rugi sama sekali dengan pihak manajemen nya. udah tau kalo musim hujan tapi ga ada dispensasi pengganti apa², kesini cuman main 3 wahana itu pun main antri nya lama banget …",1
bangun dwi prasetyo,Taman bermain & edukasi yg menyenangkan di Malang. Silahkan nikmati keseruannya,5
Febri Djavianto,di JAWA TIMUR PARK 1..anak-anak bisa Bermain sambil Belajar,5
Afifah Khansa',"Puas banget main disini, dari yg wahana yg biasa sampe yg ekstrim
Buat yg emang mau main sepuasnya bisa dateng sekitar jam 10 karna udah lumayan banyak orang …",5
Mar'atus Sholehah,"Dari dulu tidak pernah bosan kesini, harga terjangkau dengan puluhan wahana yang menarik dan menantang. Cuaca yang sejuk dan fasilitas yang memadai dengan tiket masuk terjangkau bagi kalangan apapun. Direkomendasikan untuk rekreasi keluarga atau sekolah",5
Intan Saraswati,"Tempatnya bagus cocok untuk liburan keluarga , tapi yg saya kurang suka itu untuk menuju wahana permainannya harus jalan jauh banget, pdhl ekspetasi saya masuk ke jatim park bisa langsung ke tempat wahana , tp trnyta tidak harus melewati berbagai ruangan edukasi dulu baru bisa sampai ke permainan wahana.",3
Fitrotin Azizah,"Banyak wahana nya, selain wahana ada juga edukasi. Cocok utk study tour",5
Mr. Febrian,Bagus tapi tarif memang mahal 120k per org tanpa kunjungan ke museum angkut,5
Elif And Family,"Tempat liburan yang komplit, mulai dari edukasi anak,wahana bermain,dan kolam renang yang luas dan food kuliner  yang enak di tambah dengan alunan live music semakin syahdu …",5
IN Solution,"Seharian bersama keluarga cukup u/ berlibur dan edukasi anak2, pusat oleh2nya harga lbh murah dibandingkan yg lainnya, area parkir luas, makanan khas jatim tersedia",5
Amas Mustofa,"Jatim Park 1, ya ini lah destinasi paling favorit di Kota Batu. Memiliki banyak wahana favorit anak anak. Di jatim park 1 ini merupakan bagian series Jatim Park 1, 2, dan 3. …",5
Kubangan Lumpur Channel,Refreshing setelah pandemi Covid-19 merupakan Hal YANG WAJIB ... harus Berkunjung ke Sini deh,5
Arief PN,Wahana wisata keluarga yang cukup bagus dan lengkap. Perlu dilakukan inovasi agar lebih bagus lagi...,4
Sita Resmi Sulistyowati,Arena rekreasi terbaik bermain sambil belajar,5
Ahimza Fatih (Ahimfa),Sarana permainan keluarga yang cocok menjadi destinasi wisata Nasional,5
Dadang Kusnadi,Tempat rekreasi yang recomended bersama keluarga dan siapa saja tentunya..,5
arai ariyanto,"Tempatnya sudah sangat bagus.
Tempat wisata keluarga yg recomended bgt buat dikunjungi waktu liburan. Kalau kesini mending rame2 bareng teman teman agar lebih terasa keseruannya dan bisa bareng2 menaiki wahana² yg tersedia 😊 …",4
Rizky Maulana,Tempatnya menyenangkan sekali apalagi suasana garimis mendukung sekali permainannya buat macu andernaline,5
Harni Wulandari,Tempat rekreasi seruu.. tiap tahun ada aja yg baru d sini.. GK bosen ke sini lagi.. ini udah yang ke 4 kalinya..😁😁 …,5
Mairina rahma,"Lebih cenderung ke arah pembelajaran, untuk wahananya lebih banyak untuk golongan dewasa daripada anak"", tapi tempat untuk istirahat, toilet dan kesediaan tempat makan cukup memadai.",3
Ajeng Wulandari,"Tempat sangat luas, pasarnya juga harganya lumayan murce, permainannya banyak tapi sayang tempat parkir kadangnya jauh",5
Arum Purnamas,Kalau ingin pergi wisata yg banyak fasilitas edukasi dan permainan yg bagus dan menyenangkan tentunya JP 1 jawabannya!,5
Maulidyah Amalina R,"Overall oke, tp kesan buruk poolguard yg sangat tidak ramah di kolam anak2. Negur ga pake bentak2 bisa kan. Ngawasi hny dr posko n pake TOA. Kalau capek g usa kerja g pp. Yang dijual itu layanan maka layani konsumen anda dengan baik.",1
Eny Fatmawati,Rihlah SD Darus Sholah Kab Jember Tahun 2024,5
riska putrina,"Tempatnya keren, banyak banget arena permain mulai dari arena untuk anak anak sampai dewasa.
Sebagai wahana permainan dan wahana pengetahuan",5
snow angel,"not rekommend bagi orang dewasa,krn lebih banyak edukasi.wahana bermainnya juga biasa saja.makanan juga tidak terlalu enak.cukup 1x aja.jangan masuk lagi.harga saat ini cukup mahal.kalau terlanjur datang,rekommend ke jatim park 2 atau museum angkut.bisa naik angkutan umum dari jatim park 1,tunggu di haltenya",2
Denny herlambang slamet,Gak masuk kedalam .. dan ini penampakan lokasi bulan Desember 2021 ya utk.referensi saja,4
Ayu Wulandari,"Tempat wisata yang cocok dan seru banget bareng bestie, banyak spot foto dan wahana yang keren",5
Rendi Putra,"Tempat wisata bernama ""jawa Timur Park"" yang didirikan pertama, sampai saat ini terdapat 3 ""Jawa Timur Park"" telah dibuat dan selanjutnya masih akan dibuat JatimPark ke 4,5 atau bahkan sampai seterusnya, mengingat Batu sudah menjadi …",5
Noval Adhitama,Tujuan wisata sangat lengkap dsn ramah untuk kuality time familly,5
aditya yulistianto,Good place.  Tempat bermain bersama keluarga yang menyenangkan. Banyak wahana dan sarana edukasi untuk anak2 sehingga bisa menambah pengetahuan. Anak2 jadi pintar. Harga tiket yg terjangkau banyak orang. Apa lagi tiket terusan. Tidak mahal. Makasih jatim park 1. Kapan2 ke sini lagi ya. Tempat hiburan keluarga yg pas dan nyaman.,5
Yudith Prast,"Tempat hiburan rakyat yang mengenalkan ilmu dan pengetahuan terbesar di kota batu, juga menyediakan beberapa wahana yang sangat menarik.",5
ZLANE Lima,"Dateng pas hujan jadinya banyak wahana yang gak beroperasi. Waktu habis banyak cuma untuk nunggu hujan berhenti dan wahananya beroperasi lagi. Trus banyak yang ngerokok tapi dibiarin aja. Jalur keluarnya muter2 banget jadi berasa jauh bener gak nyampe2, gak nemu ada shortcut supaya lebih deket keluar.",3
Sina Zuyyina Durri,"Salah satu wisata ikonik di Jawa Timur, yang lebih ditujukan sebagai taman bermain dan hiburan. Terdiri dari dua area, yaitu Museum Tubuh dan JTP 1.",5
diajeng sekar,Kalau kesini mending dari pagi baru buka trs pulang ps tutup agar bisa eksplore seluruh wahananya nyesel kesini cuma bentaran krn waktu tour yg gabisa lama lamaaa,5
Jannice Gamalia,"Harganya terjangkau, wahananya byk, kids friendly, udaranya suwejuk, masalah safety dlm permainan hrs lbh ditingkatkan",5
Nunung Ernyawati,Bagus . Wahana nya banyakkk. Disarankan pas cerah aja kesini nya.. kalo pas hujan banyak wahana yang ngga beroperasi,5
rizky nurul,Tempat rekreasi yang menyenangkan. Spot foto dan wahana bermain nya banyak. Seru main kesana,5
Amalia Nur P,"Sayang terkendala hujan. Menyenangkan sekali.
Banyak permainan yg cocok utk balita & dewasa.
Saran saja, disediakan booth yg jual payung/ jas hujan di pintu depan.",5
Yusuf Kurnia Saputra,"Salah satu tempat yg harus di kunjungi ketika berada di kota batu, cocok untuk study tour dan refreshing keluarga. Fasilitas juga memadai",5
Shinta Pramaisella,"gk cuma berlibur aja tp disini juga bisa belajar sambil bermain
banyak wahana edukasi nya,tempat bermain yg luas,dan tentunya pusat pembelanjaan oleh*yg lengkap,semua oleh*ada disini",5
Devid,"Jatim Park 1, yang terletak di Malang, adalah salah satu taman rekreasi dan edukasi yang populer di Jawa Timur. Berikut adalah ulasan umum tentang tempat ini: …",5
Sri Wahyuningtias,"satu kawasan dengan museum tubuh, wahananya cukup banyak dan edukatif",5
Fitrotuzaki Nurohmah,"Cocok buat family or group trip,, fasilitasnnya bagus,, rute spotnya jelas,, harus dengan energi yg banyak klo mau kesini .. 😁😁 …",5
Cristanto,Tempat wisata di batu bisa buat keluarga atau edukasi sekolah,5
08 .APRILITA NADIA PINGKAN,"Bisa untuk belajar sejarah ² ,penemuan",5
Hudha Adi Prasetya,gak pernah gagal dan gak pernah kapok disini..segala usia sangat cocok..harga tiket terjangkau,5
Nadifa Salsabila,Suka banget.. Tempat rekreasi dan belajar yang cocok untuk semua umur,5
rumwulan purnami,"Tempat wisata yang bagus, menarik untuk dikunjungi, harga terjangkau",5
Anniza Dita Aprilia,Sukak disini krn bener2 bisa ngilangin stress dan bisa explore permainan ditambah pemandangannya yg indah,5
gabriella,"Berangkat bersama rombongan SDM 2 Bendan Pekalongan , alhamdulillah anak anak senang liburan dan berkumpul bersama teman temannya . …",4
Uly Auliyah,Cocok sekali untuk mengisi hari hari liburan. Terutama yang butuh refreshing melepas penat😀 …,4
Rahayu Ashari,Cocok bawa anak anak soalnya banyak permainan edukatif dan pembelajaran baru,5
Mochamad Johan,"Banyak permainan, ada yang baru setiap tahun",5
Ristin Bhine K,"Arenanya nyaman.bs dewasa dan anak2.
Bnyak yg di perkenalkan.jd pelajaran baru buat anak2",5
Limited Man,Stand 23 bakso malang pelayanan lama banget. Gila sejam lebih. Bintang satu,1
FIRMANDHANA KRISHNA PANDUWINATA,Merupkan salah satu tempat rekreasi di malang yang sudah lama juga. hampir setiap tahun saya selalu mengunjungi tempat wisata ini. karena menurut saya selain tidak jauh lokasi nya berada di kota batu dan harganya punya terjangkau. …,5
Marchel Koraag,Seruuu bgt sumpah ... And terawat sii ...pengetahuan dan sarana bermain yg seru,5
Dinda Nur Sahara,"tempat terfavorit dari kecil, sering banget berlibur kesini untuk melepas penat",5
Arinda Larassati,Paling asyik kalo main kesini rame2. Wahananya juga seru2 dan disini juga sangat dijalankan protokol kesehatannya 👍 …,5
Adinda Najwa,"Sukaa banget makin banyak wahananya, edukasi juga dapat, spot foto juga boleh banget, recommend banget buat liburan bareng keluarga👍🏻 …",5
Saktiansyah,"Banyak tempat yang mendidik. Dan banyak wahana.  Tapi jangan mencoba wahana 360 setelah makan.
Perut otak terkocok sudah kalau selesai naik 360.
Seru parah!",5
